LORE2M;LE;LEPA;ALL;ADX;LORES;{{N40300000,E002420935},{N40131129,E002541878},{N39504220,E002370853},{N39325799,E002234508}}
LUNI1P;LE;LEPA;RW24B;CDP;LUNIK;{{N40262363,E003233331},{N40015013,E003242359},{N39415166,E003260373}}
LUNI2M;LE;LEPA;ALL;MJV;LUNIK;{{N40262363,E003233331},{N39415166,E003260373},{N39372114,E003142135},{N39260667,E002452986}}
MEBU1M;LE;LEPA;ALL;MJV;MEBUT;{{N38450347,E002134120},{N39085695,E002321415},{N39260667,E002452986}}
MEBU1P;LE;LEPA;RW24B;MJV;MEBUT;{{N38450347,E002134120},{N39085695,E002321415},{N39260667,E002452986}}
MORS1P;LE;LEPA;RW24B;CDP;MORSS;{{N39572412,E004400000},{N39514865,E004130190},{N39470855,E003510830},{N39415166,E003260373}}
MORS2M;LE;LEPA;ALL;MJV;MORSS;{{N39572412,E004400000},{N39514865,E004130190},{N39253837,E003152419},{N39260667,E002452986}}
OSGA1M;LE;LEPA;ALL;MJV;OSGAL;{{N39012911,E002535942},{N39064602,E002520752},{N39260667,E002452986}}
OSGA1P;LE;LEPA;RW24B;MJV;OSGAL;{{N39012911,E002535942},{N39064602,E002520752},{N39260667,E002452986}}
RIXO1P;LE;LEPA;RW24B;CDP;RIXOT;{{N40232800,E004400000},{N39534175,E003470310},{N39415166,E003260373}}
RIXO2M;LE;LEPA;ALL;MJV;RIXOT;{{N40232800,E004400000},{N39415166,E003260373},{N39372114,E003142135},{N39260667,E002452986}}
TOLS1P;LE;LEPA;RW24B;POS;TOLSO;{{N40300000,E002233440},{N40120802,E002294657},{N40050280,E002435376},{N39553881,E003065249}}
TOLS2M;LE;LEPA;ALL;ADX;TOLSO;{{N40300000,E002233440},{N40120802,E002294657},{N39504220,E002370853},{N39325799,E002234508}}
DGO1P;LE;LERJ;RW11;VABUS;DGO;{{N42271190,W002525054},{N42295081,W002382435}}
DGO2M;LE;LERJ;RW29;LPA;DGO;{{N42271190,W002525054},{N42273793,W002193688}}
GARV1M;LE;LERJ;RW29;LPA;GARVU;{{N42101573,W002044012},{N42273793,W002193688}}
GARV1P;LE;LERJ;RW11;VABUS;GARVU;{{N42101573,W002044012},{N42273793,W002193688},{N42295081,W002382435}}
MIRP1M;LE;LERJ;RW29;LPA;MIRPO;{{N42375203,W002091939},{N42273793,W002193688}}
MIRP1P;LE;LERJ;RW11;VABUS;MIRPO;{{N42375203,W002091939},{N42273793,W002193688},{N42295081,W002382435}}
VABA1M;LE;LERJ;RW29;LPA;VABAR;{{N42101561,W002365519},{N42273793,W002193688}}
VABA1P;LE;LERJ;RW11;VABUS;VABAR;{{N42101561,W002365519},{N42121978,W002344859},{N42272970,W002423483},{N42295081,W002382435}}
VEGE1M;LE;LERJ;RW29;LPA;VEGEL;{{N42353434,W002013299},{N42273793,W002193688}}
VEGE1P;LE;LERJ;RW11;VABUS;VEGEL;{{N42353434,W002013299},{N42273793,W002193688},{N42295081,W002382435}}
AMPO1Q;LE;LERS;RW25;RES;AMPOL;{{N40481276,E000382140},{N41085890,E001101604}}
BCN1Q;LE;LERS;RW25;RES;BCN;{{N41182564,E002062811},{N41203978,E001393443},{N41085890,E001101604}}
CASP1Q;LE;LERS;RW25;RES;CASPE;{{N41160642,E000115779},{N41134861,E000310290},{N41085890,E001101604}}
EBRO2Q;LE;LERS;RW25;RES;EBROX;{{N40423141,E001135441},{N40490467,E001130059},{N41085890,E001101604}}
GRAU2Q;LE;LERS;RW25;RES;GRAUS;{{N41584454,E000223521},{N41331053,E000385288},{N41085890,E001101604}}
PAPO2Q;LE;LERS;RW25;RES;PAPOS;{{N40371598,E001265663},{N40502399,E001200437},{N41085890,E001101604}}
PUMA2Q;LE;LERS;RW25;RES;PUMAL;{{N42220051,E002003046},{N42101755,E002015539},{N41580587,E002032374},{N41514292,E001562316},{N41435814,E001475553},{N41221115,E001242861},{N41085890,E001101604}}
SLL1Q;LE;LERS;RW25;RES;SLL;{{N41311147,E002063510},{N41203978,E001393443},{N41085890,E001101604}}
ASTU1G;LE;LEST;ALL;STG;ASTUR;{{N43130637,W007213635},{N43024110,W008000275},{N42553675,W008253141}}
ASTU1H;LE;LEST;ALL;SO;ASTUR;{{N43130637,W007213635},{N43024110,W008000275},{N42580878,W008262283}}
BARK1G;LE;LEST;ALL;STG;BARKO;{{N42120218,W006564057},{N42174529,W008131672},{N42380772,W008193717},{N42553675,W008253141}}
DEMO1G;LE;LEST;ALL;STG;DEMOS;{{N41553254,W009214319},{N42553675,W008253141}}
FORN1G;LE;LEST;ALL;STG;FORNO;{{N42280519,W007285327},{N42451332,W008035266},{N42553675,W008253141}}
FORN1H;LE;LEST;ALL;SO;FORNO;{{N42280519,W007285327},{N42472775,W008082397},{N42580878,W008262283}}
KORA1G;LE;LEST;ALL;STG;KORAV;{{N43391117,W007515611},{N43150739,W008103600},{N42553675,W008253141}}
KORA1H;LE;LEST;ALL;SO;KORAV;{{N43391117,W007515611},{N43150739,W008103600},{N42580878,W008262283}}
LOMD1G;LE;LEST;ALL;STG;LOMDA;{{N42511008,W007174569},{N42553675,W008253141}}
MEGA1G;LE;LEST;ALL;STG;MEGAT;{{N43295593,W007354729},{N43092030,W008054455},{N42553675,W008253141}}
MEGA1H;LE;LEST;ALL;SO;MEGAT;{{N43295593,W007354729},{N43092030,W008054455},{N42580878,W008262283}}
NARB1G;LE;LEST;ALL;STG;NARBO;{{N42082333,W008134184},{N42553675,W008253141}}
TURO1G;LE;LEST;ALL;STG;TURON;{{N42040453,W008334830},{N42553675,W008253141}}
BAN2T;LE;LETO;ALL;DUKKE;BAN;{{N41192483,W002374725},{N40513355,W002483220},{N40371118,W002541496}}
CJN3T;LE;LETO;ALL;DUKKE;CJN;{{N40221906,W002324059},{N40270074,W002392868},{N40371118,W002541496}}
NVS2T;LE;LETO;ALL;DUKKE;NVS;{{N40220724,W004145790},{N40115917,W003503936},{N40151049,W003205291},{N40261258,W003073493},{N40371118,W002541496}}
TERS1T;LE;LETO;ALL;DUKKE;TERSA;{{N40433008,W002081618},{N40394839,W002352758},{N40371118,W002541496}}
TLD2T;LE;LETO;ALL;DUKKE;TLD;{{N39581004,W004201489},{N40151049,W003205291},{N40261258,W003073493},{N40371118,W002541496}}
VTB2T;LE;LETO;ALL;DUKKE;VTB;{{N39465074,W003275046},{N40151049,W003205291},{N40261258,W003073493},{N40371118,W002541496}}
ALT1C;LE;LEVC;RW30;MULAT;ALT;{{N38160581,W000341241},{N39140897,W000295957},{N39235969,W000104767}}
ALT1D;LE;LEVC;RW12;OPERA;ALT;{{N38160581,W000341241},{N39090899,W000302233},{N39382493,W000485609},{N39372190,W000464405}}
ASTR1C;LE;LEVC;RW30;MULAT;ASTRO;{{N39012777,W001154681},{N39185198,W000462795},{N39140897,W000295957},{N39235969,W000104767}}
ASTR1J;LE;LEVC;RW12;OPERA;ASTRO;{{N39012777,W001154681},{N39170294,W000493254},{N39382493,W000485609},{N39372190,W000464405}}
ASTR2E;LE;LEVC;RW30;MULAT;ASTRO;{{N39012777,W001154681},{N39140897,W000295957},{N39191080,W000202270},{N39235969,W000104767}}
CENT1C;LE;LEVC;RW30;MULAT;CENTA;{{N39540223,W001255521},{N39422581,W000591074},{N39254789,W000471601},{N39140897,W000295957},{N39235969,W000104767}}
CENT1D;LE;LEVC;RW12;CLS;CENTA;{{N39540223,W001255521},{N39422581,W000591074}}
CENT2E;LE;LEVC;RW30;MULAT;CENTA;{{N39540223,W001255521},{N39393189,W001052303},{N39140897,W000295957},{N39235969,W000104767}}
CLS1A;LE;LEVC;RW30;MULAT;CLS;{{N39422581,W000591074},{N39254789,W000471601},{N39140897,W000295957},{N39235969,W000104767}}
COST2C;LE;LEVC;RW30;MULAT;COSTA;{{N39500182,W000001686},{N39402706,W000122810},{N39235969,W000104767}}
COST2D;LE;LEVC;RW12;OPERA;COSTA;{{N39500182,W000001686},{N39430076,W000101985},{N39382493,W000485609},{N39372190,W000464405}}
COST3E;LE;LEVC;RW30;MULAT;COSTA;{{N39500182,W000001686},{N39373842,W000051082},{N39235969,W000104767}}
MAND1C;LE;LEVC;RW30;MULAT;MANDY;{{N39544242,W001022584},{N39402706,W000122810},{N39235969,W000104767}}
MAND1D;LE;LEVC;RW12;CLS;MANDY;{{N39544242,W001022584},{N39422581,W000591074}}
NARG1C;LE;LEVC;RW30;MULAT;NARGO;{{N38441791,W000595523},{N39140728,W000391726},{N39140897,W000295957},{N39235969,W000104767}}
NARG1D;LE;LEVC;RW12;OPERA;NARGO;{{N38441791,W000595523},{N39112817,W000410592},{N39382493,W000485609},{N39372190,W000464405}}
NARG2E;LE;LEVC;RW30;MULAT;NARGO;{{N38441791,W000595523},{N39140897,W000295957},{N39191080,W000202270},{N39235969,W000104767}}
NINO1C;LE;LEVC;RW30;MULAT;NINOT;{{N39123180,E000290000},{N39235969,W000104767}}
NINO1D;LE;LEVC;RW12;VLC;NINOT;{{N39123180,E000290000},{N39290833,W000285896}}
RIKO1C;LE;LEVC;RW30;MULAT;RIKOS;{{N39285318,E000200758},{N39290508,W000091326},{N39235969,W000104767}}
RIKO1D;LE;LEVC;RW12;VLC;RIKOS;{{N39285318,E000200758},{N39290833,W000285896}}
RIKO1E;LE;LEVC;RW30;MULAT;RIKOS;{{N39285318,E000200758},{N39235969,W000104767}}
SAUR1C;LE;LEVC;RW30;MULAT;SAURA;{{N40152170,W000110008},{N39402706,W000122810},{N39235969,W000104767}}
SAUR1D;LE;LEVC;RW12;OPERA;SAURA;{{N40152170,W000110008},{N39481931,W000213530},{N39382493,W000485609},{N39372190,W000464405}}
BLV1C;LE;LEVT;RW04;VT;BLV;{{N43181577,W002560916},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468}}
BLV1F;LE;LEVT;RW22;VTA;BLV;{{N43181577,W002560916},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468},{N42554112,W002404661}}
CEGM1A;LE;LEVT;RW04;VT;CEGAM;{{N42590100,W002141094},{N42490297,W002265904},{N42404651,W002364950},{N42435478,W002515610},{N42480703,W002481468}}
CEGM1H;LE;LEVT;RW22;VTA;CEGAM;{{N42590100,W002141094},{N42490297,W002265904},{N42404651,W002364950},{N42435478,W002515610},{N42480703,W002481468},{N42554112,W002404661}}
DGO1C;LE;LEVT;RW04;VT;DGO;{{N42271190,W002525054},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468}}
DGO1D;LE;LEVT;RW22;VTA;DGO;{{N42271190,W002525054},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468},{N42554112,W002404661}}
NEA1E;LE;LEVT;RW04;VT;NEA;{{N42013939,W004063287},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468}}
NEA1F;LE;LEVT;RW22;VTA;NEA;{{N42013939,W004063287},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468},{N42554112,W002404661}}
PPN1K;LE;LEVT;RW04;VT;PPN;{{N42440114,W001420763},{N42420320,W002113643},{N42404651,W002364950},{N42381911,W002573855},{N42435478,W002515610},{N42480703,W002481468}}
PPN1M;LE;LEVT;RW22;VTA;PPN;{{N42440114,W001420763},{N42420320,W002113643},{N42404651,W002364950},{N42435478,W002515610},{N42480703,W002481468},{N42554112,W002404661}}
PPN1N;LE;LEVT;RW04;VT;PPN;{{N42440114,W001420763},{N42420320,W002113643},{N42404651,W002364950},{N42435478,W002515610},{N42480703,W002481468}}
ASTU1L;LE;LEVX;ALL;VON;ASTUR;{{N43130637,W007213635},{N42191671,W008360589},{N42110975,W008382040}}
BARK2L;LE;LEVX;ALL;VON;BARKO;{{N42120218,W006564057},{N42174000,W008115619},{N42191671,W008360589},{N42110975,W008382040}}
FORN2L;LE;LEVX;ALL;VGO;FORNO;{{N42280519,W007285327},{N42174000,W008115619},{N42110975,W008382040},{N42191671,W008360589}}
LOMD1L;LE;LEVX;ALL;VON;LOMDA;{{N42511008,W007174569},{N42191671,W008360589},{N42110975,W008382040}}
STG2L;LE;LEVX;ALL;VON;STG;{{N42553675,W008253141},{N42301423,W008330886},{N42191671,W008360589},{N42110975,W008382040}}
BEAT1E;LE;LEXJ;RW29;SNR;BEATI;{{N43283455,W004200000},{N43265921,W003540868}}
BEAT1G;LE;LEXJ;RW11;SNR;BEATI;{{N43283455,W004200000},{N43265921,W003540868}}
BEAT1H;LE;LEXJ;RW11;NORAY;BEATI;{{N43283455,W004200000},{N43315657,W004115840},{N43303376,W004065842}}
BLV1E;LE;LEXJ;RW29;SARDI;BLV;{{N43181577,W002560916},{N43190899,W003190000},{N43192415,W003254939},{N43210820,W003321501}}
BLV1G;LE;LEXJ;RW11;SNR;BLV;{{N43181577,W002560916},{N43214581,W003190001},{N43265921,W003540868}}
CALC1E;LE;LEXJ;RW29;SARDI;CALCE;{{N43214581,W003190001},{N43192415,W003254939},{N43210820,W003321501}}
COLI1E;LE;LEXJ;RW29;SNR;COLIN;{{N43460000,W003513648},{N43265921,W003540868}}
COLI1G;LE;LEXJ;RW11;SNR;COLIN;{{N43460000,W003513648},{N43265921,W003540868}}
COLI1H;LE;LEXJ;RW11;NORAY;COLIN;{{N43460000,W003513648},{N43395510,W003521709},{N43313707,W004104989},{N43303376,W004065842}}
COLI2F;LE;LEXJ;RW29;SARDI;COLIN;{{N43460000,W003513648},{N43301144,W003212904},{N43184338,W003231475},{N43192415,W003254939},{N43210820,W003321501}}
EMAN1E;LE;LEXJ;RW29;SNR;EMANU;{{N42572800,W003465113},{N43121303,W003502887},{N43265921,W003540868}}
EMAN1G;LE;LEXJ;RW11;SNR;EMANU;{{N42572800,W003465113},{N43121303,W003502887},{N43265921,W003540868}}
EMAN2F;LE;LEXJ;RW29;SARDI;EMANU;{{N42572800,W003465113},{N43032168,W003481951},{N43184338,W003231475},{N43192415,W003254939},{N43210820,W003321501}}
MONT1E;LE;LEXJ;RW29;SARDI;MONTY;{{N43055676,W003232832},{N43101615,W003303297},{N43184338,W003231475},{N43192415,W003254939},{N43210820,W003321501}}
MOSC2G;LE;LEXJ;RW11;NORAY;MOSCO;{{N43121303,W003502887},{N43140284,W003560029},{N43155010,W004031847},{N43214071,W004102546},{N43313707,W004104989},{N43303376,W004065842}}
ALEP1A;LE;LEZG;RW12B;ZRZ;ALEPO;{{N42203725,W001574799},{N41434986,W001113592}}
CMA1A;LE;LEZG;RW12B;ZRZ;CMA;{{N40520226,W001175299},{N41263164,W001061603},{N41434986,W001113592}}
CMA1B;LE;LEZG;ALL;ZZA;CMA;{{N40520226,W001175299},{N41263164,W001061603},{N41392841,W001015111}}
CMA1C;LE;LEZG;RW30B;ZZA;CMA;{{N40520226,W001175299},{N41263164,W001061603},{N41355603,W000524066}}
GRAU1F;LE;LEZG;RW12B;ZRZ;GRAUS;{{N41584454,E000223521},{N41554037,W000304981},{N41571194,W001130993},{N41434986,W001113592}}
GRAU1G;LE;LEZG;RW30B;ZZA;GRAUS;{{N41584454,E000223521},{N41554037,W000304981},{N41355603,W000524066}}
LOBA1F;LE;LEZG;RW12B;ZRZ;LOBAR;{{N41445284,E000190639},{N41554037,W000304981},{N41571194,W001130993},{N41434986,W001113592}}
LOBA1G;LE;LEZG;RW30B;ZZA;LOBAR;{{N41445284,E000190639},{N41554037,W000304981},{N41355603,W000524066}}
MARI1A;LE;LEZG;RW12B;ZRZ;MARIO;{{N42123670,W000143884},{N41554037,W000304981},{N41571194,W001130993},{N41434986,W001113592}}
MARI1B;LE;LEZG;RW30B;ZZA;MARIO;{{N42123670,W000143884},{N41554037,W000304981},{N41355603,W000524066}}
MLA1K;LE;LEZG;RW12B;ZRZ;MLA;{{N41074654,E000095488},{N41203830,W000415350},{N41263164,W001061603},{N41434986,W001113592}}
MLA1L;LE;LEZG;ALL;ZZA;MLA;{{N41074654,E000095488},{N41203830,W000415350},{N41263164,W001061603},{N41392841,W001015111}}
MLA1M;LE;LEZG;RW30B;ZZA;MLA;{{N41074654,E000095488},{N41203830,W000415350},{N41355603,W000524066}}
MLA1Q;LE;LEZG;RW30B;ZZA;MLA;{{N41074654,E000095488},{N41355603,W000524066}}
SURC1A;LE;LEZG;RW12B;ZRZ;SURCO;{{N42194375,W000340458},{N41554037,W000304981},{N41571194,W001130993},{N41434986,W001113592}}
SURC1B;LE;LEZG;RW30B;ZZA;SURCO;{{N42194375,W000340458},{N41554037,W000304981},{N41355603,W000524066}}
TUMI1B;LE;LEZG;ALL;ZZA;TUMIL;{{N41020000,W002063077},{N41392841,W001015111}}
BLN1F;LE;LEZL;RW09;INVEX;BLN;{{N38090906,W003373004},{N37504533,W004504194},{N37393899,W006012003},{N37345682,W006063484},{N37242400,W006093176},{N37242723,W006070097}}
HIJ1M;LE;LEZL;RW27;SVL;HIJ;{{N38302928,W005055886},{N37320163,W005274482},{N37250687,W005360765},{N37262879,W005381079},{N37254038,W005454395}}
HIJ2E;LE;LEZL;RW27;SPP;HIJ;{{N38302928,W005055886},{N37320163,W005274482},{N37250687,W005360765},{N37250501,W005474386}}
HIJ2F;LE;LEZL;RW09;INVEX;HIJ;{{N38302928,W005055886},{N37393899,W006012003},{N37345682,W006063484},{N37242400,W006093176},{N37242723,W006070097}}
LEPE1E;LE;LEZL;RW27;SPP;LEPES;{{N37095554,W007113063},{N37102617,W006082496},{N37103030,W005370810},{N37250687,W005360765},{N37250501,W005474386}}
LEPE1F;LE;LEZL;RW09;INVEX;LEPES;{{N37095554,W007113063},{N37144820,W006453597},{N37210690,W006104730},{N37242723,W006070097}}
LEPE1M;LE;LEZL;RW27;SVL;LEPES;{{N37095554,W007113063},{N37102617,W006082496},{N37103030,W005370810},{N37250687,W005360765},{N37262879,W005381079},{N37254038,W005454395}}
MAR1M;LE;LEZL;RW27;SVL;MAR;{{N37031915,W004562360},{N37250687,W005360765},{N37262879,W005381079},{N37254038,W005454395}}
MAR2E;LE;LEZL;RW27;SPP;MAR;{{N37031915,W004562360},{N37250687,W005360765},{N37250501,W005474386}}
MAR2F;LE;LEZL;RW09;INVEX;MAR;{{N37031915,W004562360},{N37103030,W005370810},{N37154415,W006053476},{N37242723,W006070097}}
SANT2E;LE;LEZL;RW27;SVL;SANTA;{{N37400673,W006175406},{N37254038,W005454395}}
SANT2F;LE;LEZL;RW09;INVEX;SANTA;{{N37400673,W006175406},{N37355518,W006084682},{N37345682,W006063484},{N37242400,W006093176},{N37242723,W006070097}}
VIBA1M;LE;LEZL;RW27;SVL;VIBAS;{{N37233197,W003375109},{N37173399,W003464875},{N37250687,W005360765},{N37262879,W005381079},{N37254038,W005454395}}
ASPE4T;LF;LFBF;ALL;SULIT;ASPET;{{N43000000,E000584700},{N43180300,E001142320},{N43230130,E001150920}}
VIBA2E;LE;LEZL;RW27;SPP;VIBAS;{{N37233197,W003375109},{N37173399,W003464875},{N37250687,W005360765},{N37250501,W005474386}}
VJF1M;LE;LEZL;RW27;SVL;VJF;{{N36144986,W005581874},{N37103030,W005370810},{N37250687,W005360765},{N37262879,W005381079},{N37254038,W005454395}}
VJF2E;LE;LEZL;RW27;SPP;VJF;{{N36144986,W005581874},{N37103030,W005370810},{N37250687,W005360765},{N37250501,W005474386}}
VJF2F;LE;LEZL;RW09;INVEX;VJF;{{N36144986,W005581874},{N36285204,W005562310},{N36485467,W006013554},{N37242723,W006070097}}
VULP1M;LE;LEZL;RW27;SVL;VULPE;{{N37454041,W004475436},{N37320163,W005274482},{N37250687,W005360765},{N37262879,W005381079},{N37254038,W005454395}}
VULP2E;LE;LEZL;RW27;SPP;VULPE;{{N37454041,W004475436},{N37320163,W005274482},{N37250687,W005360765},{N37250501,W005474386}}
DVR3K;LF;LFAC;ALL;MK;DVR;{{N51094500,E001213300},{N51015800,E001365600},{N50594660,E002031620}}
KOK3K;LF;LFAC;ALL;MK;KOK;{{N51054086,E002390585},{N51023020,E002110090},{N50594660,E002031620}}
TRAC3K;LF;LFAC;BNE;MK;BNE;{{N50372920,E001542560},{N50134130,E003090540},{N50510600,E001580600},{N50510600,E001580600},{N50510600,E001580600},{N50594660,E002031620}}
ABB1B;LF;LFAT;ALL;LT;ABB;{{N50080650,E001511690},{N50321790,E001352200}}
BNE1B;LF;LFAT;ALL;LT;BNE;{{N50372920,E001542560},{N50321790,E001352200}}
DVR1B;LF;LFAT;ALL;LT;DVR;{{N51094500,E001213300},{N50521483,E001280422},{N50321790,E001352200}}
LYD1B;LF;LFAT;ALL;LT;LYD;{{N50595900,E000524300},{N50385870,E001241300},{N50321790,E001352200}}
AGN1G;LF;LFBA;RW29;AG;AGN;{{N43531690,E000522230},{N44090250,E000402540}}
LACO1G;LF;LFBA;RW29;AG;LACOU;{{N44174840,E000541580},{N44090250,E000402540}}
OVDI1G;LF;LFBA;RW29;AG;OVDIL;{{N44051750,E000531700},{N44090250,E000402540}}
SECH1G;LF;LFBA;RW29;AG;SECHE;{{N44261900,E000305500},{N44090250,E000402540}}
CNA;LF;LFBC;RW24;CAA;CNA;{{N45393440,W000184190},{N45114530,W000514240},{N45024000,W001022300},{N44583730,W001070990},{N44330470,W001071190}}
ENSAC;LF;LFBC;RW24;CAA;ENSAC;{{N44120000,W000412500},{N44202400,W000513600},{N44330470,W001071190}}
ROYAN;LF;LFBC;RW24;CAA;ROYAN;{{N45400000,W001021200},{N45114530,W000514240},{N45024000,W001022300},{N44583730,W001070990},{N44330470,W001071190}}
SAU;LF;LFBC;RW24;CAA;SAU;{{N44403650,W000091050},{N44341900,W000500000},{N44330470,W001071190}}
BGC4;LF;LFBD;ALL;LIBRU;BGC;{{N44491010,E000370940},{N44553600,E000060400},{N44532280,W000112370}}
CNA4;LF;LFBD;ALL;VAGNA;CNA;{{N45393440,W000184190},{N45100680,W000135400},{N45054330,W000201420}}
ENSAC4;LF;LFBD;ALL;DIRAX;ENSAC;{{N44120000,W000412500},{N44230590,W000283920},{N44282620,W000224460},{N44330770,W000271580}}
LMG4;LF;LFBD;ALL;VAGNA;LMG;{{N45485730,E001013210},{N45260600,E000170100},{N45211900,E000075100},{N45100680,W000135400},{N45054330,W000201420}}
MIRBA4;LF;LFBD;ALL;LIBRU;MIRBA;{{N44432600,E000193700},{N44542720,W000025980},{N44532280,W000112370}}
ROYAN4;LF;LFBD;ALL;ETPAR;ROYAN;{{N45400000,W001021200},{N45114530,W000514240}}
VELIN4;LF;LFBD;ALL;LIBRU;VELIN;{{N44584800,E000092000},{N44553600,E000060400},{N44532280,W000112370}}
AR1R;LF;LFBE;RW28;BGC;AR;{{N44572030,E002220450},{N44480719,E000552195},{N44491010,E000370940}}
BUGU1N;LF;LFBE;RW28;BGC;LMG;{{N45485730,E001013210},{N45000000,E000573800},{N44553690,E000491815},{N44494075,E000512010},{N44491010,E000370940}}
BUGU1R;LF;LFBE;RW28;BGC;LMG;{{N45485730,E001013210},{N45000000,E000573800},{N44491010,E000370940}}
LACU1N;LF;LFBE;RW28;BGC;LACOU;{{N44174840,E000541580},{N44442570,E000562280},{N44491010,E000370940}}
LACU1R;LF;LFBE;RW28;BGC;LACOU;{{N44174840,E000541580},{N44491010,E000370940}}
SAU1R;LF;LFBE;RW28;BGC;SAU;{{N44403650,W000091050},{N44491010,E000370940}}
VELN1R;LF;LFBE;RW28;BGC;VELIN;{{N44584800,E000092000},{N44491010,E000370940}}
AFRI4S;LF;LFBF;ALL;SURAS;AFRIC;{{N43462700,E002520900},{N43291313,E002312602},{N43280400,E002150700},{N43312180,E002003900},{N43285200,E001404760},{N43230130,E001150920},{N43383280,E001034620}}
AFRI4T;LF;LFBF;ALL;SULIT;AFRIC;{{N43462700,E002520900},{N43291313,E002312602},{N43280400,E002150700},{N43312180,E002003900},{N43285200,E001404760},{N43230130,E001150920}}
AGN4S;LF;LFBF;ALL;SURAS;AGN;{{N43531690,E000522230},{N43491730,E000563170},{N43430170,E001032450},{N43383280,E001034620}}
AGN4T;LF;LFBF;ALL;KABOB;AGN;{{N43531690,E000522230},{N43491730,E000563170},{N43430170,E001032450}}
ASPE4S;LF;LFBF;ALL;SURAS;ASPET;{{N43000000,E000584700},{N43180300,E001142320},{N43230130,E001150920},{N43383280,E001034620}}
AULO4S;LF;LFBF;ALL;NETRO;AULON;{{N44224300,E001385100},{N44141541,E001423029},{N44030330,E001342290}}
AULO4T;LF;LFBF;ALL;NETRO;AULON;{{N44224300,E001385100},{N44141541,E001423029},{N44030330,E001342290}}
BELP4S;LF;LFBF;ALL;NETRO;BELPA;{{N44593200,E001564300},{N44174300,E001445600},{N44030330,E001342290}}
BELP4T;LF;LFBF;ALL;NETRO;BELPA;{{N44593200,E001564300},{N44174300,E001445600},{N44030330,E001342290}}
BRIV4S;LF;LFBF;ALL;NETRO;BRIVE;{{N44555600,E001244400},{N44174300,E001445600},{N44030330,E001342290}}
BRIV4T;LF;LFBF;ALL;NETRO;BRIVE;{{N44555600,E001244400},{N44174300,E001445600},{N44030330,E001342290}}
FJR4S;LF;LFBF;ALL;SURAS;FJR;{{N43344210,E003582900},{N43280400,E002150700},{N43312180,E002003900},{N43285200,E001404760},{N43230130,E001150920},{N43383280,E001034620}}
FJR4T;LF;LFBF;ALL;SULIT;FJR;{{N43344210,E003582900},{N43280400,E002150700},{N43312180,E002003900},{N43285200,E001404760},{N43230130,E001150920}}
MEN4S;LF;LFBF;ALL;NETRO;MEN;{{N44363010,E003094470},{N44174300,E001445600},{N44030330,E001342290}}
MEN4T;LF;LFBF;ALL;NETRO;MEN;{{N44363010,E003094470},{N44174300,E001445600},{N44030330,E001342290}}
OLRA4S;LF;LFBF;ALL;NETRO;OLRAK;{{N44470400,E002501400},{N44174300,E001445600},{N44030330,E001342290}}
OLRA4T;LF;LFBF;ALL;NETRO;OLRAK;{{N44470400,E002501400},{N44174300,E001445600},{N44030330,E001342290}}
PPG4S;LF;LFBF;ALL;SURAS;PPG;{{N42450170,E002520170},{N43112400,E002293600},{N43280400,E002150700},{N43312180,E002003900},{N43285200,E001404760},{N43230130,E001150920},{N43383280,E001034620}}
PPG4T;LF;LFBF;ALL;SULIT;PPG;{{N42450170,E002520170},{N43112400,E002293600},{N43280400,E002150700},{N43312180,E002003900},{N43285200,E001404760},{N43230130,E001150920}}
TAN4S;LF;LFBF;ALL;SURAS;TAN;{{N43280000,W000010630},{N43343700,E000333000},{N43383280,E001034620}}
TAN4T;LF;LFBF;ALL;SULIT;TAN;{{N43280000,W000010630},{N43191600,E000333000},{N43180300,E001142320},{N43230130,E001150920}}
TBO4S;LF;LFBF;ALL;SURAS;TBO;{{N43195600,E000084470},{N43272900,E000333000},{N43354490,E000420632},{N43383280,E001034620}}
TBO4T;LF;LFBF;ALL;SULIT;TBO;{{N43195600,E000084470},{N43191600,E000333000},{N43180300,E001142320},{N43230130,E001150920}}
TUGL4S;LF;LFBF;ALL;NETRO;TUGLI;{{N45223800,E001312800},{N44174300,E001445600},{N44030330,E001342290}}
TUGL4T;LF;LFBF;ALL;NETRO;TUGLI;{{N45223800,E001312800},{N44174300,E001445600},{N44030330,E001342290}}
LUGE2D;LF;LFBH;RW28;RL;LUGEN;{{N46350000,W000514000},{N46195423,W001002914},{N46175518,W000574543},{N46155217,W000555761},{N46134436,W000545017},{N46113699,W000541938},{N46101232,W000541725},{N46103490,W001055650}}
LUGE2L;LF;LFBH;RW28;RL;LUGEN;{{N46350000,W000514000},{N46103490,W001055650}}
LUSO2D;LF;LFBH;RW28;RL;LUSON;{{N46300000,W001210300},{N46222479,W001150846},{N46223509,W001092510},{N46213537,W001042098},{N46195423,W001002914},{N46175518,W000574543},{N46155217,W000555761},{N46134436,W000545017},{N46113699,W000541938},{N46101232,W000541725},{N46103490,W001055650}}
LUSO2L;LF;LFBH;RW28;RL;LUSON;{{N46300000,W001210300},{N46103490,W001055650}}
